tfopwg_disp,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2
0,328.978312,-0.937407,44.386,0.045,-0.045,-7.432,0.051,-0.051,2459820.897665,0.000548,-0.000548,1.7386091,3.7e-06,-3.7e-06,1.691,0.07,-0.07,18980.0,608.095,-608.095,10.8015,2.15843,-2.15843,444.5,1279.0,12.4323,0.007,-0.007,271.346,2.0485,-2.0485,5362.8,134.0,-134.0,4.65,0.09,-0.09,0.75,0.05,-0.05
1,103.412833,12.881578,13.682,0.083,-0.083,-62.577,0.073,-0.073,2458470.202595,0.000649,-0.000649,6.3875739,4.7e-06,-4.7e-06,2.5660579,0.0870855,-0.0870855,23994.2960408,539.49713,-539.49713,8.6121163,0.3353539,-0.3353539,14.2590446,495.6126203,13.5287,0.008,-0.008,148.762,1.101,-1.101,3688.0,69.0,-69.0,4.78199,0.354944,-0.354944,0.544769,0.0163464,-0.0163464
1,12.990801,13.078371,5.761,0.088,-0.088,-5.445,0.053,-0.053,2459494.147012,0.001714,-0.001714,5.8588751,2.5e-05,-2.5e-05,3.581,0.201,-0.201,2690.0,1.22771,-1.22771,12.1366,0.740487,-0.740487,429.794,1268.0,11.1893,0.007,-0.007,629.161,20.002,-20.002,6418.0,133.4,-133.4,3.82,0.09,-0.09,2.31,0.13,-0.13
0,29.00124,0.179786,-11.379,0.124,-0.124,-27.652,0.09,-0.09,2459485.685359,0.000818,-0.000818,8.34034,1.06e-05,-1.06e-05,3.176,0.352,-0.352,7360.0,6.49971,-6.49971,16.0764,0.902475,-0.902475,206.357,1055.0,11.0208,0.007,-0.007,360.412,8.563,-8.563,5444.3,205.3,-205.3,3.89,0.61,-0.61,1.67,0.08,-0.08
1,35.213556,23.520441,41.969,0.122,-0.122,-86.743,0.084,-0.084,2459884.041681,0.003152,-0.003152,4.0785273,1.7e-05,-1.7e-05,1.561,0.553,-0.553,4530.0,40.2943,-40.2943,3.74681,0.617629,-0.617629,38.7885,695.0,12.0828,0.006,-0.006,61.171,0.2085,-0.2085,3580.0,124.3,-124.3,4.77,0.18,-0.18,0.48,0.07,-0.07
1,85.080054,11.562637,23.368,0.061,-0.061,-38.099,0.047,-0.047,2458470.580837,0.000461,-0.000461,2.32664,2.8e-06,-2.8e-06,1.6497284,0.2549551,-0.2549551,7844.7831198,275.52435,-275.52435,5.5911206,1.0404642,-1.0404642,87.0961414,779.1471354,12.6785,0.007,-0.007,135.047,0.548,-0.548,3946.0,69.0,-69.0,4.69039,0.330439,-0.330439,0.623609,0.0186859,-0.0186859
0,15.685485,20.050424,-7.432,0.072,-0.072,-1.574,0.058,-0.058,2459478.895755,0.000652,-0.000652,10.1391591,2.81e-05,-2.81e-05,2.662,0.21,-0.21,6450.0,3.41999,-3.41999,16.5118,0.820598,-0.820598,90.2977,858.0,10.7304,0.007,-0.007,483.421,9.988,-9.988,6584.3,100.6,-100.6,3.96,0.09,-0.09,2.04,0.09,-0.09
1,63.266216,20.915157,40.291,0.1,-0.1,-22.02,0.075,-0.075,2459522.82521,0.001175,-0.001175,3.7927572,0.000182,-0.000182,1.47,0.096,-0.096,24440.0,16.4604,-16.4604,9.66312,0.390388,-0.390388,13.7486,536.0,13.2239,0.007,-0.007,138.367,1.3235,-1.3235,3575.0,157.0,-157.0,4.67,0.01,-0.01,0.58,0.02,-0.02
1,52.71257,20.879628,37.14,0.131,-0.131,-19.382,0.089,-0.089,2459521.813826,0.001781,-0.001781,3.3176675,0.0001424,-0.0001424,1.796,0.141,-0.141,25010.0,20.8026,-20.8026,9.42671,0.409875,-0.409875,29.6839,650.0,13.8117,0.007,-0.007,188.336,2.1015,-2.1015,3640.0,157.0,-157.0,4.66,0.01,-0.01,0.59,0.02,-0.02
0,54.165272,19.565919,4.558,0.048,-0.048,-14.963,0.03,-0.03,2459524.201966,0.002581,-0.002581,1.2297408,0.0001024,-0.0001024,1.234,0.139,-0.139,4020.0,6.58768,-6.58768,9.99875,0.673167,-0.673167,1036.94,1580.0,12.55,0.009,-0.009,647.462,10.3255,-10.3255,6186.6,135.1,-135.1,4.19,0.09,-0.09,1.45,0.08,-0.08
1,116.716387,39.094469,-21.525,0.074,-0.074,-23.906,0.044,-0.044,2459582.167296,0.000546,-0.000546,4.1878375,0.0001842,-0.0001842,2.9905904,0.056157,-0.056157,11415.1655183,139.04398,-139.04398,11.7695065,0.6327308,-0.6327308,397.4799328,1138.8028661,11.4556,0.006,-0.006,276.211,3.8655,-3.8655,5521.95,115.726,-115.726,4.34199,0.0811434,-0.0811434,1.10007,0.0542789,-0.0542789
1,129.882377,47.351908,-24.142,0.055,-0.055,-26.346,0.045,-0.045,2459580.063121,0.000435,-0.000435,2.9164004,7.71e-05,-7.71e-05,3.28681,0.0285336,-0.0285336,7257.7025481,46.278923,-46.278923,16.778361,0.823683,-0.823683,1978.5244535,1701.0031002,9.9596,0.007,-0.007,246.81,2.208,-2.208,5720.0,119.2,-119.2,3.92,0.08,-0.08,1.82744,0.0888216,-0.0888216
0,104.33198,4.028698,52.075,0.114,-0.114,-61.646,0.093,-0.093,2459203.397714,0.002872,-0.002872,1.669769,0.0003431,-0.0003431,2.0105348,0.3059774,-0.3059774,10665.55057,942.1793,-942.1793,4.4985601,0.7500977,-0.7500977,49.2213077,675.5508371,14.1477,0.008,-0.008,133.21,1.5015,-1.5015,3411.0,102.0,-102.0,4.90948,0.480684,-0.480684,0.433512,0.0135164,-0.0135164
0,116.368498,44.129824,2.341,0.073,-0.073,-16.876,0.051,-0.051,2459603.311382,0.003606,-0.003606,4.0802864,3.43e-05,-3.43e-05,1.4789165,0.5755117,-0.5755117,516.622925,63.66809,-63.66809,6.300967,7.320291,-7.320291,4280.3235612,2062.9509379,9.54224,0.006,-0.006,390.33,6.9965,-6.9965,6802.3,102.5,-102.5,3.75,0.08,-0.08,2.68185,0.109739,-0.109739
1,157.06262,25.573137,14.098,0.073,-0.073,-12.2,0.079,-0.079,2459610.390465,0.000224,-0.000224,2.9895092,5.15e-05,-5.15e-05,3.3503883,0.0167793,-0.0167793,12117.7788754,51.155663,-51.155663,18.8182218,0.7559893,-0.7559893,1949.8717061,1694.8109409,9.6022,0.006,-0.006,218.05,2.0865,-2.0865,6317.0,109.1,-109.1,4.12,0.08,-0.08,1.61396,0.0645854,-0.0645854
1,152.176517,35.547557,192.536,0.065,-0.065,133.121,0.058,-0.058,2459630.895748,0.001503,-0.001503,2.594675,9.2e-06,-9.2e-06,0.313,0.218,-0.218,1070.0,260.812,-260.812,1.89426,0.558897,-0.558897,3.30231,375.0,10.5737,0.007,-0.007,18.5226,0.01665,-0.01665,3495.0,157.0,-157.0,4.91164,0.0041128,-0.0041128,0.31,0.01,-0.01
1,161.879557,36.329434,1.33,0.055,-0.055,6.743,0.066,-0.066,2459616.492055,0.000452,-0.000452,10.590923,0.0006842,-0.0006842,4.105,0.076,-0.076,10290.0,0.549075,-0.549075,11.1189,0.439777,-0.439777,118.413,919.0,9.58055,0.006,-0.006,130.855,0.682,-0.682,6017.1,99.5,-99.5,4.44,0.07,-0.07,1.05,0.04,-0.04
1,161.879557,36.329434,1.33,0.055,-0.055,6.743,0.066,-0.066,2459628.618083,0.001991,-0.001991,4.7728997,0.0009118,-0.0009118,2.906,0.316,-0.316,920.0,1.00431,-1.00431,3.30213,0.172879,-0.172879,370.603,1222.0,9.58055,0.006,-0.006,130.855,0.682,-0.682,6017.1,99.5,-99.5,4.44,0.07,-0.07,1.05,0.04,-0.04
0,84.006338,32.316823,9.888,0.085,-0.085,-12.72,0.067,-0.067,2459550.466346,0.00309,-0.00309,1.6421819,1.44e-05,-1.44e-05,2.459,0.37,-0.37,1100.0,2.07706,-2.07706,2.54445,0.190702,-0.190702,1746.99,1801.0,11.6985,0.006,-0.006,205.719,2.2795,-2.2795,5627.0,220.5,-220.5,4.64,0.09,-0.09,0.79,0.04,-0.04
0,83.837234,12.115939,-7.404,0.067,-0.067,-1.81,0.053,-0.053,2459548.984631,0.002465,-0.002465,0.8999342,4.2e-06,-4.2e-06,1.606,0.306,-0.306,1720.0,5.17331,-5.17331,6.8761,0.547096,-0.547096,3729.32,2177.0,12.5284,0.007,-0.007,740.068,18.949,-18.949,6211.0,120.8,-120.8,4.09,0.08,-0.08,1.64,0.09,-0.09
0,78.988494,22.074955,-4.087,0.089,-0.089,-4.084,0.058,-0.058,2459545.884668,0.00594,-0.00594,4.2318085,0.0005616,-0.0005616,2.558,0.364,-0.364,1780.0,4.4521,-4.4521,7.88895,0.591489,-0.591489,1128.72,1614.0,11.9696,0.016,-0.016,809.167,32.202,-32.202,8064.0,170.6,-170.6,4.17,0.08,-0.08,1.91,0.09,-0.09
0,98.83772,14.490329,-0.628,0.073,-0.073,1.683,0.061,-0.061,2459542.814078,0.002432,-0.002432,4.1629444,2.14e-05,-2.14e-05,2.064,0.347,-0.347,3670.0,6.49134,-6.49134,11.633,0.835716,-0.835716,243.425,1100.0,12.4151,0.015,-0.015,744.34,22.7195,-22.7195,6005.0,142.1,-142.1,3.94,0.08,-0.08,1.88,0.1,-0.1
1,82.290072,-0.342898,34.297,0.063,-0.063,-78.131,0.058,-0.058,2458469.756983,0.000482,-0.000482,1.5483542,4.2e-06,-4.2e-06,1.2030925,0.1491982,-0.1491982,926.4111032,47.315773,-47.315773,2.1601741,0.6412675,-0.6412675,240.1950345,1004.0625199,9.6504,0.006,-0.006,41.1166,0.0734,-0.0734,4665.0,177.0,-177.0,4.67631,0.316736,-0.316736,0.663414,0.0607689,-0.0607689
0,86.300794,18.461741,11.994,0.07,-0.07,23.754,0.06,-0.06,2459545.296726,0.003712,-0.003712,3.813812,0.0003866,-0.0003866,2.572,0.456,-0.456,2310.0,3.4131,-3.4131,3.44278,0.283758,-0.283758,177.52,1016.0,11.8338,0.006,-0.006,151.894,0.9895,-0.9895,4689.0,123.2,-123.2,4.61,0.09,-0.09,0.71,0.05,-0.05
0,81.051235,20.590643,-10.316,0.087,-0.087,-5.865,0.067,-0.067,2459549.122766,0.004017,-0.004017,0.8857522,8.66e-05,-8.66e-05,1.579,0.314,-0.314,760.0,2.8949,-2.8949,3.19978,0.418552,-0.418552,3880.86,2198.0,11.4541,0.006,-0.006,317.566,5.05,-5.05,6238.2,142.5,-142.5,4.42,0.12,-0.12,1.13,0.13,-0.13
0,98.853985,24.835858,9.391,0.084,-0.084,-10.713,0.067,-0.067,2459550.184214,0.004596,-0.004596,1.0711292,0.0001034,-0.0001034,2.213,0.533,-0.533,2030.0,8.31045,-8.31045,5.8474,0.513334,-0.513334,5277.35,2374.0,12.3128,0.011,-0.011,555.611,13.6265,-13.6265,6070.0,139.1,-139.1,4.26,0.08,-0.08,1.31,0.07,-0.07
1,94.393712,28.445251,0.743,0.066,-0.066,-13.796,0.057,-0.057,2459545.353155,0.001502,-0.001502,2.6570006,0.0001021,-0.0001021,2.125,0.109,-0.109,4050.0,1.40049,-1.40049,10.4864,0.646518,-0.646518,688.584,1427.0,11.8423,0.006,-0.006,565.359,11.4265,-11.4265,6328.7,108.0,-108.0,4.11,0.09,-0.09,1.63,0.09,-0.09
0,114.741958,29.428761,-6.593,0.079,-0.079,-15.467,0.063,-0.063,2459593.124173,0.003026,-0.003026,10.1197017,0.000152,-0.000152,2.129,0.345,-0.345,2570.0,5.74598,-5.74598,9.15067,0.68646,-0.68646,34.3345,674.0,12.0515,0.007,-0.007,591.13,15.4905,-15.4905,5656.0,124.9,-124.9,3.95,0.08,-0.08,1.75,0.1,-0.1
0,86.752182,-24.842642,2.448,0.073,-0.073,-98.536,0.088,-0.088,2458468.344415,0.000477,-0.000477,0.516278,2.1e-05,-2.1e-05,0.565611,0.106334,-0.106334,20289.210823,1032.7452,-1032.7452,2.442348,0.6369,-0.6369,50.4166361,679.6154071,14.2321,0.008,-0.008,80.6542,0.3604,-0.3604,3009.0,97.0,-97.0,5.10976,0.525773,-0.525773,0.169,0.037,-0.037
0,137.037665,10.636648,22.043,0.086,-0.086,-70.632,0.062,-0.062,2459517.120732,0.002132,-0.002132,43.8418559,0.0029343,-0.0029343,4.599,0.472,-0.472,4630.0,2.18812,-2.18812,9.29872,0.486802,-0.486802,8.83961,480.0,10.7717,0.006,-0.006,257.828,2.9805,-2.9805,5767.0,126.1,-126.1,4.21,0.08,-0.08,1.32,0.06,-0.06
0,155.580302,10.288696,-20.29,0.074,-0.074,-13.331,0.057,-0.057,2459578.528696,0.001592,-0.001592,5.9522831,5.8e-06,-5.8e-06,1.966,0.293,-0.293,7280.0,28.0669,-28.0669,15.1211,1.19704,-1.19704,278.678,1138.0,12.3391,0.007,-0.007,713.921,19.7405,-19.7405,6031.2,97.5,-97.5,4.05,0.08,-0.08,1.65,0.08,-0.08
0,110.25862,19.401721,-4.965,0.071,-0.071,0.473,0.064,-0.064,2459578.095795,0.010043,-0.010043,7.7235903,0.0019813,-0.0019813,5.953,2.515,-2.515,2720.0,113.619,-113.619,17.2663,3.82328,-3.82328,1249.81,1656.0,12.3467,0.007,-0.007,1307.02,69.295,-69.295,5994.0,129.0,-129.0,3.5,0.09,-0.09,3.08,0.22,-0.22
1,157.935686,0.937278,56.872,0.151,-0.151,-68.828,0.242,-0.242,2459267.668855,0.00253,-0.00253,14.69808,6.46e-05,-6.46e-05,3.7370696,0.3607549,-0.3607549,1897.6641496,101.27584,-101.27584,3.177884,1.0234563,-1.0234563,16.3606551,512.9439621,10.6269,0.006,-0.006,77.5586,0.3565,-0.3565,4362.0,123.91,-123.91,4.53943,0.0982321,-0.0982321,0.733789,0.0625578,-0.0625578
1,157.935686,0.937278,56.872,0.151,-0.151,-68.828,0.242,-0.242,2459263.380209,0.00494,-0.00494,19.4834833,0.0001792,-0.0001792,4.6663301,0.3062843,-0.3062843,1509.6832721,103.27081,-103.27081,3.5483433,0.3550637,-0.3550637,11.2355075,466.947359,10.6269,0.006,-0.006,77.5586,0.3565,-0.3565,4362.0,123.91,-123.91,4.53943,0.0982321,-0.0982321,0.733789,0.0625578,-0.0625578
1,169.117028,-3.975441,-29.088,0.074,-0.074,-1.886,0.068,-0.068,2459281.403586,0.002967,-0.002967,3.4712803,2.03e-05,-2.03e-05,2.4382015,0.2750588,-0.2750588,4280.3883109,439.62018,-439.62018,4.2314265,0.3520446,-0.3520446,38.8530584,636.760408,13.7701,0.007,-0.007,182.536,1.9095,-1.9095,3696.0,157.0,-157.0,4.68275,0.0105474,-0.0105474,0.563,0.0172668,-0.0172668
1,156.405499,2.513883,50.922,0.07,-0.07,-109.198,0.067,-0.067,2458518.126625,0.001055,-0.001055,2.2979915,8.3e-06,-8.3e-06,0.984865,0.4204408,-0.4204408,1354.9640916,162.22302,-162.22302,2.3271065,1.436356,-1.436356,68.5515646,733.8783781,11.758,0.007,-0.007,77.6888,0.32415,-0.32415,3650.0,157.0,-157.0,4.66,0.01,-0.01,0.590525,0.0175564,-0.0175564
1,133.855734,10.469218,11.549,0.056,-0.056,18.058,0.034,-0.034,2459230.014002,0.001507,-0.001507,1.2916034,1.1e-05,-1.1e-05,1.3077871,0.1752354,-0.1752354,1566.7959545,191.34113,-191.34113,2.4511775,0.2434798,-0.2434798,127.2980722,856.6929763,12.7482,0.007,-0.007,101.632,0.373,-0.373,3689.0,157.0,-157.0,4.72452,0.0088316,-0.0088316,0.514745,0.0154963,-0.0154963
1,126.464358,10.246577,97.098,0.072,-0.072,-89.333,0.045,-0.045,2459235.706758,0.008464,-0.008464,8.8652886,0.0001884,-0.0001884,3.2904518,0.5682465,-0.5682465,1699.9442212,362.6764,-362.6764,4.2853969,6.5190644,-6.5190644,53.9860738,691.3376127,11.8964,0.006,-0.006,203.896,1.727,-1.727,5368.0,127.01,-127.01,4.71954,0.0869785,-0.0869785,0.697439,0.0389547,-0.0389547
1,182.751404,-9.765239,-39.485,0.091,-0.091,-5.371,0.083,-0.083,2459280.989488,0.000638,-0.000638,0.3693057,7.7e-06,-7.7e-06,1.0027781,0.2169554,-0.2169554,755.6535935,63.054474,-63.054474,2.1341819,1.6865956,-1.6865956,3842.3392138,2008.0229649,11.3328,0.006,-0.006,152.509,1.071,-1.071,5129.0,129.027,-129.027,4.61786,0.0850693,-0.0850693,0.755722,0.0461005,-0.0461005
0,117.737465,67.043203,-8.61,0.043,-0.043,-27.029,0.058,-0.058,2460338.238011,0.000618,-0.000618,1.0995742,7e-07,-7e-07,0.952,0.15,-0.15,3168.0,195.464,-195.464,9.72799,0.528396,-0.528396,1068.72,1592.0,10.2003,0.006,-0.006,242.868,2.3905,-2.3905,6040.0,128.6,-128.6,4.13,0.08,-0.08,1.51,0.07,-0.07
1,302.798423,-61.135466,-6.145,0.052,-0.052,-3.022,0.045,-0.045,2458979.845973,0.001863,-0.001863,75.1247037,0.0007741,-0.0007741,8.599,0.749,-0.749,11171.0,7.34945,-7.34945,13.8062,0.849997,-0.849997,7.6236,462.0,11.8452,0.006,-0.006,348.849,3.641,-3.641,5392.9,124.1,-124.1,4.2,0.08,-0.08,1.27,0.07,-0.07
1,70.339767,-32.320417,-5.429,0.057,-0.057,-38.609,0.09,-0.09,2458438.147508,0.000585,-0.000585,1.9416366,3.3e-06,-3.3e-06,1.9321358,0.0801912,-0.0801912,32945.1347849,1000.52655,-1000.52655,11.7569044,0.5201643,-0.5201643,127.6742735,857.3252177,14.857,0.007,-0.007,385.689,5.7415,-5.7415,3837.0,133.0,-133.0,4.72608,0.400388,-0.400388,0.633668,0.0202681,-0.0202681
1,172.560141,7.587832,-80.377,0.083,-0.083,-133.142,0.063,-0.063,2459537.250096,0.002272,-0.002272,32.9373717,0.0035862,-0.0035862,2.3059589,0.6349487,-0.6349487,3192.1429439,256.73434,-256.73434,2.5336294,1.2296988,-1.2296988,1.0873336,260.4416558,11.2373,0.007,-0.007,38.0266,0.07955,-0.07955,3464.0,157.0,-157.0,4.7864,0.0057881,-0.0057881,0.444516,0.0131784,-0.0131784
1,140.339084,14.367869,-33.463,0.09,-0.09,-14.008,0.074,-0.074,2459526.091298,0.001872,-0.001872,0.7195712,5.3e-05,-5.3e-05,1.7575219,0.3487001,-0.3487001,159.6403985,18.0582,-18.0582,1.6108417,2.4331791,-2.4331791,6635.8566598,2301.9399951,8.89098,0.006,-0.006,109.86,0.8055,-0.8055,5910.0,127.006,-127.006,4.27216,0.0781593,-0.0781593,1.2550499,0.0581457,-0.0581457
1,137.201544,11.86225,-458.496,0.104,-0.104,192.629,0.068,-0.068,2459502.342761,0.001181,-0.001181,4.0179805,1.92e-05,-1.92e-05,1.1195616,0.3302883,-0.3302883,2808.9118424,278.28647,-278.28647,1.1017624,0.3346851,-0.3346851,4.6439935,374.4058708,12.4289,0.007,-0.007,21.8182,0.0307,-0.0307,3166.0,157.0,-157.0,5.07428,0.027277,-0.027277,0.194357,0.0058894,-0.0058894
1,125.986485,22.663226,-126.231,0.065,-0.065,43.543,0.039,-0.039,2459521.873206,0.004867,-0.004867,26.1944549,0.0002736,-0.0002736,3.8354088,0.4252375,-0.4252375,1202.7716675,115.325836,-115.325836,2.9945935,0.3417368,-0.3417368,8.8137847,439.4509003,11.0384,0.006,-0.006,105.58,0.4845,-0.4845,4678.0,132.02,-132.02,4.60838,0.096305,-0.096305,0.709927,0.0543568,-0.0543568
1,67.82053,19.83169,-33.984,0.16,-0.16,-27.029,0.063,-0.063,2460258.421812,0.002708,-0.002708,2.1408063,2.6e-06,-2.6e-06,1.569,0.184,-0.184,628.0,20.3419,-20.3419,2.59639,0.149349,-0.149349,428.205,1267.0,10.3729,0.006,-0.006,144.202,1.1885,-1.1885,5372.0,131.712,-131.712,4.40929,0.0856318,-0.0856318,1.0,0.05,-0.05
0,57.225546,13.483139,55.603,0.079,-0.079,-91.719,0.058,-0.058,2458439.0759,0.00574,-0.00574,2.294185,0.000938,-0.000938,2.750763,0.652343,-0.652343,697.472004,94.25027,-94.25027,1.95611,1.294193,-1.294193,304.478914,1065.3910768,11.3075,0.006,-0.006,146.905,1.0675,-1.0675,5062.0,19.0,-19.0,4.62,0.03,-0.03,0.707445,0.034104,-0.034104
1,65.469614,21.353263,200.606,0.123,-0.123,-76.763,0.066,-0.066,2459476.992391,0.003712,-0.003712,13.8532745,0.0001208,-0.0001208,3.1969542,0.9259182,-0.9259182,1068.1330554,120.79104,-120.79104,2.2098839,1.3686349,-1.3686349,9.7560707,450.7528526,11.4529,0.006,-0.006,72.7998,0.28525,-0.28525,3893.47,115.364,-115.364,4.58272,0.123487,-0.123487,0.655766,0.0672839,-0.0672839
1,136.426,55.307131,-3.633,0.059,-0.059,-56.98,0.057,-0.057,2459600.45002,0.002155,-0.002155,8.7960328,0.0018184,-0.0018184,2.48,0.198,-0.198,23090.0,21.2797,-21.2797,9.14959,0.40797,-0.40797,8.51849,475.0,13.6281,0.008,-0.008,186.562,1.311,-1.311,3695.0,157.0,-157.0,4.66,0.01,-0.01,0.59,0.02,-0.02
0,278.550256,86.557356,0.733,0.042,-0.042,136.992,0.048,-0.048,2459598.137675,0.014305,-0.014305,6.8242909,0.0001476,-0.0001476,2.787,0.533,-0.533,700.0,2.25055,-2.25055,2.23971,0.267381,-0.267381,33.8464,671.0,11.6643,0.006,-0.006,117.383,0.3015,-0.3015,3999.0,123.9,-123.9,4.35,0.12,-0.12,0.87,0.09,-0.09
0,136.221429,79.355104,24.31,0.039,-0.039,-27.61,0.049,-0.049,2459605.677896,0.001532,-0.001532,1.2833113,5.4e-06,-5.4e-06,1.353,0.191,-0.191,4450.0,8.9606,-8.9606,9.39506,0.560254,-0.560254,3343.46,2118.0,12.574,0.007,-0.007,974.619,24.9615,-24.9615,8055.0,120.7,-120.7,4.49,0.08,-0.08,1.32,0.05,-0.05
1,42.291509,-58.024683,1.071,0.042,-0.042,3.859,0.042,-0.042,2459133.407241,0.000973,-0.000973,14.5728985,0.000819,-0.000819,2.5623497,0.0995102,-0.0995102,4464.4359891,154.8349,-154.8349,13.5300683,0.6676787,-0.6676787,248.8553739,1012.9931427,10.9923,0.006,-0.006,402.63,3.8195,-3.8195,6025.8,107.0,-107.0,4.0,0.07,-0.07,1.76095,0.0741809,-0.0741809
1,46.818616,-31.162995,-23.136,0.031,-0.031,-69.698,0.04,-0.04,2459166.185995,0.000382,-0.000382,6.9839072,6.1e-06,-6.1e-06,5.076,0.065,-0.065,10050.0,0.292261,-0.292261,12.2398,0.562704,-0.562704,404.915,1249.0,10.5704,0.006,-0.006,233.266,1.5315,-1.5315,5972.0,124.7,-124.7,4.31,0.08,-0.08,1.21,0.06,-0.06
1,129.688303,-13.256527,-63.858,0.051,-0.051,38.374,0.041,-0.041,2459982.845399,0.000978,-0.000978,6.3980642,6.5e-06,-6.5e-06,2.004,0.137,-0.137,1656.0,53.3061,-53.3061,2.62025,0.21636,-0.21636,33.7178,671.0,8.5925,0.006,-0.006,31.5666,0.03205,-0.03205,4695.0,92.0,-92.0,4.5,0.2,-0.2,0.63,0.05,-0.05
1,129.688303,-13.256527,-63.858,0.051,-0.051,38.374,0.041,-0.041,2459987.337647,0.001494,-0.001494,18.8792871,5.9e-05,-5.9e-05,3.262,0.262,-0.262,1199.0,38.0485,-38.0485,1.99787,0.167093,-0.167093,10.5814,502.0,8.5925,0.006,-0.006,31.5666,0.03205,-0.03205,4695.0,92.0,-92.0,4.5,0.2,-0.2,0.63,0.05,-0.05
1,148.185152,6.216103,-108.432,0.088,-0.088,-61.511,0.094,-0.094,2460273.231624,0.002472,-0.002472,10.778833,2.89e-05,-2.89e-05,3.416,0.347,-0.347,1130.0,41.0743,-41.0743,2.6584,0.157545,-0.157545,65.3136,791.0,9.5273,0.006,-0.006,85.799,0.496,-0.496,5391.0,185.0,-185.0,4.52526,0.28868,-0.28868,0.84,0.05,-0.05
1,148.185152,6.216103,-108.432,0.088,-0.088,-61.511,0.094,-0.094,2460285.469459,0.001603,-0.001603,0.4465713,6e-07,-6e-07,1.077,0.269,-0.269,294.0,21.1432,-21.1432,1.48867,0.100506,-0.100506,4347.38,2262.0,9.5273,0.006,-0.006,85.799,0.496,-0.496,5391.0,185.0,-185.0,4.52526,0.28868,-0.28868,0.84,0.05,-0.05
1,148.185152,6.216103,-108.432,0.088,-0.088,-61.511,0.094,-0.094,2458521.899814,0.01773,-0.01773,25.7122157,0.0022761,-0.0022761,5.9710228,1.5182297,-1.5182297,1151.454738,125.47072,-125.47072,2.8781392,1.1454114,-1.1454114,2.8639178,331.7873984,9.5273,0.006,-0.006,85.799,0.496,-0.496,5391.0,185.0,-185.0,4.52526,0.28868,-0.28868,0.840576,0.0452261,-0.0452261
1,184.901638,48.68329,-43.117,0.034,-0.034,28.563,0.046,-0.046,2459634.535127,0.003306,-0.003306,2.0034478,0.0004688,-0.0004688,1.285,0.25,-0.25,24660.0,104.244,-104.244,10.9523,0.809749,-0.809749,58.2268,769.0,14.6877,0.007,-0.007,390.415,5.8005,-5.8005,3927.0,157.0,-157.0,4.61,0.01,-0.01,0.65,0.02,-0.02
1,144.007464,-21.665063,138.694,0.1,-0.1,-990.311,0.083,-0.083,2460011.629018,0.000856,-0.000856,3.9306027,3e-06,-3e-06,1.196,0.275,-0.275,1048.0,54.9547,-54.9547,1.26995,0.0506095,-0.0506095,16.4901,561.0,8.74094,0.007,-0.007,9.44181,0.00511,-0.00511,3505.0,90.0,-90.0,4.90573,0.061793,-0.061793,0.36,0.01,-0.01
0,210.063939,75.08442,15.248,0.028,-0.028,-12.634,0.021,-0.021,2459594.438445,0.002007,-0.002007,39.9753375,0.0002127,-0.0002127,6.088,0.263,-0.263,9160.0,2.71618,-2.71618,14.1085,0.697099,-0.697099,18.6491,578.0,12.64,0.007,-0.007,718.289,7.1215,-7.1215,5989.0,122.6,-122.6,4.16,0.08,-0.08,1.45,0.07,-0.07
1,218.276625,21.894688,29.242,0.059,-0.059,-6.951,0.062,-0.062,2459689.309412,0.000202,-0.000202,2.2438471,3.96e-05,-3.96e-05,2.574,0.014,-0.014,10310.0,0.106845,-0.106845,14.2892,0.719444,-0.719444,1356.33,1690.0,9.32423,0.006,-0.006,161.997,0.806,-0.806,6458.0,143.7,-143.7,4.31,0.09,-0.09,1.33,0.07,-0.07
1,213.156551,4.059417,37.839,0.093,-0.093,-142.891,0.083,-0.083,2459666.190171,0.00122,-0.00122,4.2342153,0.0003808,-0.0003808,2.5166257,0.0950988,-0.0950988,6137.4069869,199.88913,-199.88913,7.0962994,0.4971473,-0.4971473,185.0743088,940.7111326,10.9016,0.006,-0.006,141.837,1.1425,-1.1425,5061.9,112.299,-112.299,4.49667,0.0805666,-0.0805666,0.859778,0.0484824,-0.0484824
1,175.643637,20.965292,-61.148,0.121,-0.121,-25.733,0.13,-0.13,2459663.422584,0.004252,-0.004252,2.2054776,0.0007857,-0.0007857,1.633,0.285,-0.285,28280.0,146.842,-146.842,9.6722,0.790385,-0.790385,64.0804,788.0,14.9839,0.008,-0.008,306.144,9.566,-9.566,3770.0,157.0,-157.0,4.71,0.01,-0.01,0.53,0.02,-0.02
